0.5,203,1662768749246,1662768749329,83,1662768749435,1662768749449,14
0.5,14,1662768749455,1662768749460,5,1662768749468,1662768749469,1
0.5,10,1662768749472,1662768749475,3,1662768749482,1662768749482,0
0.5,9,1662768749486,1662768749489,3,1662768749494,1662768749495,1
0.5,8,1662768749498,1662768749501,3,1662768749505,1662768749506,1
0.5,9,1662768749509,1662768749513,4,1662768749517,1662768749518,1
0.5,8,1662768749521,1662768749524,3,1662768749528,1662768749529,1
0.5,9,1662768749532,1662768749536,4,1662768749540,1662768749541,1
0.5,8,1662768749544,1662768749548,4,1662768749551,1662768749552,1
0.5,8,1662768749554,1662768749558,4,1662768749561,1662768749562,1
0.5,7,1662768749564,1662768749567,3,1662768749570,1662768749571,1
0.5,7,1662768749574,1662768749577,3,1662768749581,1662768749581,0
0.5,7,1662768749584,1662768749587,3,1662768749590,1662768749591,1
0.5,7,1662768749594,1662768749597,3,1662768749600,1662768749601,1
0.5,34,1662768749605,1662768749609,4,1662768749638,1662768749639,1
0.5,7,1662768749642,1662768749645,3,1662768749648,1662768749649,1
0.5,7,1662768749652,1662768749655,3,1662768749658,1662768749659,1
0.5,6,1662768749662,1662768749665,3,1662768749667,1662768749668,1
0.5,6,1662768749672,1662768749675,3,1662768749677,1662768749678,1
0.5,7,1662768749681,1662768749684,3,1662768749687,1662768749688,1
0.5,6,1662768749693,1662768749696,3,1662768749698,1662768749699,1
0.5,7,1662768749703,1662768749707,4,1662768749709,1662768749710,1
0.5,6,1662768749714,1662768749717,3,1662768749719,1662768749720,1
0.5,7,1662768749723,1662768749727,4,1662768749729,1662768749730,1
0.5,7,1662768749733,1662768749736,3,1662768749739,1662768749740,1
0.5,6,1662768749743,1662768749747,4,1662768749749,1662768749749,0
0.5,6,1662768749753,1662768749756,3,1662768749758,1662768749759,1
0.5,6,1662768749763,1662768749767,4,1662768749769,1662768749769,0
0.5,6,1662768749773,1662768749776,3,1662768749778,1662768749779,1
0.5,6,1662768749782,1662768749786,4,1662768749787,1662768749788,1
1,7,1662768750019,1662768750022,3,1662768750025,1662768750026,1
1,7,1662768750029,1662768750032,3,1662768750035,1662768750036,1
1,7,1662768750039,1662768750042,3,1662768750046,1662768750046,0
1,8,1662768750049,1662768750052,3,1662768750056,1662768750057,1
1,6,1662768750060,1662768750063,3,1662768750066,1662768750066,0
1,7,1662768750070,1662768750073,3,1662768750076,1662768750077,1
1,7,1662768750080,1662768750083,3,1662768750086,1662768750087,1
1,7,1662768750090,1662768750093,3,1662768750096,1662768750097,1
1,7,1662768750099,1662768750102,3,1662768750105,1662768750106,1
1,7,1662768750108,1662768750111,3,1662768750114,1662768750115,1
1,7,1662768750117,1662768750121,4,1662768750123,1662768750124,1
1,6,1662768750127,1662768750130,3,1662768750132,1662768750133,1
1,6,1662768750137,1662768750140,3,1662768750143,1662768750143,0
1,6,1662768750146,1662768750149,3,1662768750152,1662768750152,0
1,5,1662768750155,1662768750158,3,1662768750160,1662768750160,0
1,6,1662768750163,1662768750166,3,1662768750169,1662768750169,0
1,6,1662768750172,1662768750175,3,1662768750178,1662768750178,0
1,6,1662768750181,1662768750183,2,1662768750186,1662768750187,1
1,6,1662768750189,1662768750192,3,1662768750195,1662768750195,0
1,7,1662768750199,1662768750202,3,1662768750206,1662768750206,0
1,10,1662768750209,1662768750213,4,1662768750218,1662768750219,1
1,7,1662768750222,1662768750225,3,1662768750229,1662768750229,0
1,8,1662768750232,1662768750235,3,1662768750239,1662768750240,1
1,8,1662768750243,1662768750246,3,1662768750250,1662768750251,1
1,8,1662768750254,1662768750257,3,1662768750261,1662768750262,1
1,9,1662768750265,1662768750268,3,1662768750273,1662768750274,1
1,9,1662768750277,1662768750281,4,1662768750285,1662768750286,1
1,8,1662768750289,1662768750292,3,1662768750297,1662768750297,0
1,9,1662768750301,1662768750305,4,1662768750309,1662768750310,1
1,7,1662768750320,1662768750323,3,1662768750326,1662768750327,1
2,28,1662768750518,1662768750522,4,1662768750545,1662768750546,1
2,8,1662768750550,1662768750553,3,1662768750557,1662768750558,1
2,9,1662768750562,1662768750565,3,1662768750570,1662768750571,1
2,10,1662768750577,1662768750581,4,1662768750586,1662768750587,1
2,9,1662768750592,1662768750596,4,1662768750600,1662768750601,1
2,7,1662768750605,1662768750608,3,1662768750612,1662768750612,0
2,7,1662768750616,1662768750619,3,1662768750623,1662768750623,0
2,7,1662768750627,1662768750630,3,1662768750634,1662768750634,0
2,8,1662768750638,1662768750641,3,1662768750645,1662768750646,1
2,7,1662768750649,1662768750652,3,1662768750656,1662768750656,0
2,7,1662768750660,1662768750663,3,1662768750667,1662768750667,0
2,8,1662768750671,1662768750674,3,1662768750678,1662768750679,1
2,7,1662768750682,1662768750685,3,1662768750689,1662768750689,0
2,7,1662768750693,1662768750697,4,1662768750700,1662768750700,0
2,9,1662768750705,1662768750710,5,1662768750714,1662768750714,0
2,9,1662768750722,1662768750727,5,1662768750730,1662768750731,1
2,9,1662768750739,1662768750743,4,1662768750747,1662768750748,1
2,8,1662768750756,1662768750759,3,1662768750763,1662768750764,1
2,9,1662768750772,1662768750776,4,1662768750780,1662768750781,1
2,9,1662768750788,1662768750792,4,1662768750797,1662768750797,0
2,30,1662768750814,1662768750817,3,1662768750843,1662768750844,1
2,8,1662768750849,1662768750853,4,1662768750857,1662768750857,0
2,9,1662768750862,1662768750866,4,1662768750871,1662768750871,0
2,8,1662768750876,1662768750880,4,1662768750884,1662768750884,0
2,10,1662768750888,1662768750892,4,1662768750897,1662768750898,1
2,7,1662768750902,1662768750905,3,1662768750909,1662768750909,0
2,8,1662768750914,1662768750917,3,1662768750921,1662768750922,1
2,7,1662768750926,1662768750929,3,1662768750932,1662768750933,1
2,8,1662768750938,1662768750941,3,1662768750945,1662768750946,1
2,7,1662768750951,1662768750954,3,1662768750958,1662768750958,0
0.5,5,1662768780718,1662768780721,3,1662768780723,1662768780723,0
0.5,5,1662768780725,1662768780728,3,1662768780729,1662768780730,1
0.5,5,1662768780731,1662768780734,3,1662768780735,1662768780736,1
0.5,4,1662768780738,1662768780740,2,1662768780742,1662768780742,0
0.5,5,1662768780744,1662768780747,3,1662768780748,1662768780749,1
0.5,4,1662768780751,1662768780753,2,1662768780755,1662768780755,0
0.5,4,1662768780758,1662768780760,2,1662768780762,1662768780762,0
0.5,4,1662768780765,1662768780767,2,1662768780769,1662768780769,0
0.5,5,1662768780771,1662768780774,3,1662768780775,1662768780776,1
0.5,6,1662768780777,1662768780780,3,1662768780782,1662768780783,1
0.5,5,1662768780785,1662768780787,2,1662768780789,1662768780790,1
0.5,5,1662768780792,1662768780794,2,1662768780796,1662768780797,1
0.5,5,1662768780799,1662768780802,3,1662768780804,1662768780804,0
0.5,5,1662768780806,1662768780809,3,1662768780811,1662768780811,0
0.5,6,1662768780813,1662768780816,3,1662768780818,1662768780819,1
0.5,5,1662768780821,1662768780824,3,1662768780825,1662768780826,1
0.5,5,1662768780829,1662768780831,2,1662768780833,1662768780834,1
0.5,6,1662768780836,1662768780839,3,1662768780841,1662768780842,1
0.5,6,1662768780844,1662768780847,3,1662768780849,1662768780850,1
0.5,5,1662768780852,1662768780855,3,1662768780856,1662768780857,1
0.5,5,1662768780858,1662768780861,3,1662768780863,1662768780863,0
0.5,5,1662768780865,1662768780868,3,1662768780870,1662768780870,0
0.5,5,1662768780873,1662768780876,3,1662768780877,1662768780878,1
0.5,5,1662768780880,1662768780882,2,1662768780884,1662768780885,1
0.5,5,1662768780887,1662768780890,3,1662768780892,1662768780892,0
0.5,5,1662768780894,1662768780897,3,1662768780898,1662768780899,1
0.5,5,1662768780900,1662768780903,3,1662768780904,1662768780905,1
0.5,4,1662768780907,1662768780909,2,1662768780911,1662768780911,0
0.5,4,1662768780913,1662768780915,2,1662768780917,1662768780917,0
0.5,5,1662768780919,1662768780921,2,1662768780923,1662768780924,1
1,7,1662768781054,1662768781058,4,1662768781060,1662768781061,1
1,6,1662768781064,1662768781067,3,1662768781069,1662768781070,1
1,7,1662768781072,1662768781075,3,1662768781078,1662768781079,1
1,6,1662768781082,1662768781085,3,1662768781087,1662768781088,1
1,7,1662768781090,1662768781093,3,1662768781096,1662768781097,1
1,6,1662768781100,1662768781103,3,1662768781105,1662768781106,1
1,7,1662768781109,1662768781112,3,1662768781115,1662768781116,1
1,8,1662768781128,1662768781133,5,1662768781136,1662768781136,0
1,8,1662768781140,1662768781144,4,1662768781147,1662768781148,1
1,8,1662768781151,1662768781154,3,1662768781158,1662768781159,1
1,9,1662768781162,1662768781165,3,1662768781170,1662768781171,1
1,7,1662768781173,1662768781176,3,1662768781180,1662768781180,0
1,8,1662768781183,1662768781186,3,1662768781191,1662768781191,0
1,9,1662768781194,1662768781197,3,1662768781202,1662768781203,1
1,8,1662768781205,1662768781208,3,1662768781212,1662768781213,1
1,8,1662768781216,1662768781219,3,1662768781223,1662768781224,1
1,8,1662768781226,1662768781229,3,1662768781233,1662768781234,1
1,9,1662768781237,1662768781240,3,1662768781245,1662768781246,1
1,8,1662768781249,1662768781252,3,1662768781256,1662768781257,1
1,9,1662768781260,1662768781263,3,1662768781269,1662768781269,0
1,10,1662768781272,1662768781275,3,1662768781282,1662768781282,0
1,10,1662768781285,1662768781289,4,1662768781294,1662768781295,1
1,9,1662768781298,1662768781301,3,1662768781306,1662768781307,1
1,7,1662768781310,1662768781313,3,1662768781317,1662768781317,0
1,7,1662768781320,1662768781322,2,1662768781327,1662768781327,0
1,7,1662768781330,1662768781332,2,1662768781336,1662768781337,1
1,6,1662768781340,1662768781342,2,1662768781346,1662768781346,0
1,23,1662768781349,1662768781352,3,1662768781372,1662768781372,0
1,5,1662768781375,1662768781378,3,1662768781380,1662768781380,0
1,6,1662768781383,1662768781386,3,1662768781388,1662768781389,1
2,7,1662768781595,1662768781598,3,1662768781602,1662768781602,0
2,8,1662768781607,1662768781610,3,1662768781614,1662768781615,1
2,9,1662768781619,1662768781623,4,1662768781628,1662768781628,0
2,8,1662768781633,1662768781636,3,1662768781640,1662768781641,1
2,8,1662768781645,1662768781648,3,1662768781653,1662768781653,0
2,9,1662768781657,1662768781661,4,1662768781665,1662768781666,1
2,8,1662768781670,1662768781673,3,1662768781677,1662768781678,1
2,7,1662768781683,1662768781686,3,1662768781690,1662768781690,0
2,7,1662768781696,1662768781699,3,1662768781702,1662768781703,1
2,8,1662768781707,1662768781710,3,1662768781714,1662768781715,1
2,8,1662768781720,1662768781723,3,1662768781727,1662768781728,1
2,9,1662768781736,1662768781741,5,1662768781745,1662768781745,0
2,9,1662768781755,1662768781760,5,1662768781763,1662768781764,1
2,8,1662768781771,1662768781775,4,1662768781778,1662768781779,1
2,8,1662768781787,1662768781791,4,1662768781795,1662768781795,0
2,8,1662768781803,1662768781807,4,1662768781811,1662768781811,0
2,8,1662768781819,1662768781823,4,1662768781827,1662768781827,0
2,16,1662768781836,1662768781848,12,1662768781852,1662768781852,0
2,7,1662768781856,1662768781859,3,1662768781863,1662768781863,0
2,8,1662768781868,1662768781872,4,1662768781876,1662768781876,0
2,9,1662768781881,1662768781885,4,1662768781889,1662768781890,1
2,7,1662768781894,1662768781897,3,1662768781900,1662768781901,1
2,7,1662768781905,1662768781908,3,1662768781912,1662768781912,0
2,7,1662768781915,1662768781918,3,1662768781922,1662768781922,0
2,6,1662768781926,1662768781929,3,1662768781932,1662768781932,0
2,7,1662768781936,1662768781939,3,1662768781943,1662768781943,0
2,7,1662768781946,1662768781949,3,1662768781953,1662768781953,0
2,7,1662768781957,1662768781960,3,1662768781964,1662768781964,0
2,7,1662768781968,1662768781971,3,1662768781975,1662768781975,0
2,9,1662768781979,1662768781982,3,1662768781987,1662768781988,1
